App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,body,Translated Subject,Translated Body
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlRaOUVFWmlVSmtXTlUwR0tPN19HZlUxV2tzajh0b3RqczBmQlY0U0U0c2swTzZXT01PWmdyMUozRndtTGl6X3ozdkg4dHBjVzFmQXVjcUE,English,,4,2016-08-07,Jackson Watkins,Fantastic!,i use chromecast almost everyday. the last update really help smooth out some of the bug,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRW4yVWszUGlSSEZUT19QQ3pHa21uTU1vSkxRdklpUjA2dlJfTllzQXA3bEIzM3AzdWdMempRU0RoWGMyR0Y2NnUtM0JaZ2N4QVBZR0dkTkE,English,,2,2016-08-07,Jack 1059,Just OK,intermittent lock up and freeze require reboot every other time i use it. when it work it s great.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEZrajFSelBtUDhEQUM1R0FlMFNWLTJvcGpuYy0tV3AxNHdteE0zQVpnOTJCUFFFRHdzTUtydVhTWjZjUnhNVHoxYXh3QUV3N2FKUktzSmc,English,,2,2016-08-07,Kimberly Dukes-Frink,Newer version,suck samsung s edge 7 will not comnect to device. it qork when it want. i will invest in smart t.v.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzNJQ1VSSENQWjJwa2JMa3cyTFpBLWdFbW82MW9kS0htbDJJVHZjX053THlkUm50T2wwNmRCODRHeUFQTnpqa1o5d1pWNkVSZENZSnRHalE,English,,4,2016-08-07,Andrew Hanley,,run okay not much choice for free view can be better.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjQ3MXkxX0ZTMzYtc25LVEphX3pwMXB0djZiQVE5SFJsaUVVU2pzTk9QVDl5UlhpOHNvbGFwRTVoR2ZSU3hGVS1lTlh0WC15V2hKRURvdHc,English,,1,2016-08-07,Ofer Albanese,Utter Proprietary POS,every other device work in hotel and hospital room but google only work where google roves. fu google and your angry aggressive march toward be more uber alle than le.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGZqaXJQQ1J1SDZIc2NpYjZ4U29JNktZcDU5QkhDMGtGLWl4SDJPOHhJemdYcF9sbUEyb3ptaTFpSWNjWkZ2bjI4ODJtRWtIbElDT0o2Zmc,English,,5,2016-08-07,Shayla Jones,Awesome,get it for my dad s bday,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUFvcHR1TUZjSXVWZ2JNUlFCb1Q1VThpclBxNk8xQ18teEloOU8xZ0ZEWXNCLV83RFI0SW93SzdGb0twZThYclFmX09aWThUeWgxOUZvUWc,English,,5,2016-08-07,Chris Rosen,Works the way it was designed,haven t have any problem and be used it for over a year. note 4,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnZDVzBZLUtDX2R3a2FrVncxSmNhNlBzSmhvRGlPYXlTXy13SXZoNjMxRTJlT3hqNHVFWDMzS09uT1RzWVoyei0tWGttTlhMTFNYM1BQUFE,English,,3,2016-08-06,Octavia Wallace,,have issue keep it connect and casting,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEpJWW1OWVl0bjBZajZTckZ1bmh0SDU5QjViS0x3ZFl2eXdOUVRlR2lzMWFNamNfTVdlcFpLdmc1Mk9uSlBjNXBiY3ZWUHZ2ZHdqbnY5bUE,English,,1,2016-08-06,Anthony Nichols,,after eight hour of just get the message device miss i give up. obviously a complete waste of money.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFJYem5qQ3I3UXZMV2lMZHpDRlRIZW5MSzhDVlg3RHVjblI2aWtVYW5SczNRNzNlRXdzUWtaNkw0MUgtVzU4SFVLTDNrLXBwTlF2RElFUVE,English,,5,2016-08-06,Alex R.,Awesome,nice program,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEZ1ajFhMTg4NDRlSXg2Rjd3YUl1QmI4WkV1WUJNb0NnZVh1QmFMbDJaYW91YUNFdWE4Nm1IVHZ0R1J3aWNUeDdVOElrYXRCTFRHblZjcXc,English,,5,2016-08-06,Zoraya Ruz,Chromecast,my chromecast win t cast even though it say ready to cast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDdDN2lRTUtpUklnTVRCTUwtMmdCVEcxcjFOWkRibDJJS25Sb0lCWnNoQmdpVmU0REJUcTFPdEN6VUNFOFlfdGRxWkN3NEpZN3ltckFPd0E,English,,5,2016-08-06,حسام الدین یوسفی یکتا,عاشقش هستم,,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3J0NzlEbnBnajhKMXVlUFVNX1NYS182RkhoS1NSd3FCSzNhenlhVWNOdzB2VVZHaEg3eTRSeHhpT3lKV2NheW44Yk9kd0tncDg1emEyZXc,English,,3,2016-08-06,Mehul Chelaramani,Please fix it,my chromecast not work now,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVk2NHM1OG1aeHZOUUQ1OElXM2hYa0puTHEyZldmTHZFdGVoNlJqa01DZ2lmRFpndGNhSHdXNHpjRXVITEhNMTNnWEduNnY0a3BuNW1BMUE,English,,2,2016-08-06,The Legend,It's not working properly,for serval months it s working good.after that i having connection problem it s not identify my wifi i try to connect it many times but the problem still the same 😥,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVRWZEJkTUxsMEZ4cDR2eEkwc1hIRlJfSGpHdmlyWmIwaXV2VVQxWnYwU3RWLWFuRXZSQUN5bkpxTnVnNktrSkQtbGZwcWFoS05IcjlpLWc,English,,1,2016-08-06,Jonathan Singer,Nothing works right at Google. All cral,can t delete google accounts.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFZueEZnYkRyX0tONGt6R1lyTWd1dlVXSXdqV1dxNzFuNTVjSXp0amhTSmdFai1QLUtyNFN3TzZmODJ3SVczUDE2NUtuLWJ6Yy1tNGhxbGc,English,,2,2016-08-06,James Ternapolski,I used to love her...,but now i may have to kill her my chromecast that be . used to work like a beaut now hardly ever work at all. have triple check every setting on my wi fi to ensure all be good on that end and it still win t connect properly. think she s about to go in the garbage,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSF9xM3NtbHdWdllHVEdPLTFrRlZJRlM4aklfWE9BNmZsSWtNaGx3MUp2ajNTOWdYU3JzSHZYYnA1MjUyNEZ0Z05tUWtCNDV2NVlBcFhVdHc,English,,5,2016-08-06,Crm Productions,little bit more bugs,i have the newest version of the chromecast and i use youtube a lot but i m have trouble cast to my tv i gotta press the cast button 3x just forth to work i have restore the chromecast still do the same thing delete the still do the same thing i use my original chromecast nothing wrong just my new chromecast have bug please fix it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRndtOXN3RHNEdlFMeU9TVmdhdWJVU01qeDVmbHFOLTJXbl9UOTJRYUJpZFd6cUVPNWI2T3ZmbUtmbDNXcjFaQ3JKTENCWHZLOXdSVnkxWHc,English,,1,2016-08-06,Gey Pezzullo,No more audio?,since 1 2 week there be no more sound when i cast the whole screen? it do work before! please fix it asap.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWpSeUpOd1hQdFFaaGliMXdBYmdvXzRMYVhST1h4cnBNQkxVbDMyUlBaNGs2WThUVDdrUTg4Z1JQcjA4ZGowZ213dFZaa3Eyd1UtbW5EYXc,English,,1,2016-08-06,Micheál Ó Gruagáin,Doesn't work,win t connect my phone to my chromecast device even though it s on the same network \u0026amp; other device have no problem connecting.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3ZtRFpRZGRjaU1vMUZpT2dsSWpSOVB2N3JoQ210b2FnR0xzaU45ZW9mRDlZc3djMUtUWi1VdEtrdFFPMTVVM0RxemR3dU0yb1NWa18wNXc,English,,1,2016-08-06,Jesse Jones,"Would not work on my Nexus 6p, but works fine on my old Nexus 5.",would not work on my nexus 6p but work fine on my old nexus 5.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSG9EaWtCQUcxQTJJb000M0NZaUo5SUVPYzZodFpPY1ZrbFZ6WmVrdTBZUHlDZVNGSkd2MjBwc3NfSVlvMFpZWGNsNFJETDlWZXpWWEtuMWc,English,,1,2016-08-06,Kim Asher,,couldn t connect it s own ad with both hand tie behind its back what the fuck? chrome cast device be a total rip off throw it in th a trash blah blah barf gag spew laugh out loud!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHM0and3eUxUbF8xYXo2c1JoblB3ZTU3NWdrUWtxX1pJYUtTWHhtMDB4THU0eDcwdm5CRFU2R3ViZldoTTBLSUxwZXZ4WFp2cXNEMHpLOXc,English,,1,2016-08-06,Marcos Alvarez,,do this work of the internet on phone or do i need extra internet for chromcast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0xfejZOZXV2NmxQSUhrNDUtNXVXVTdmMVY4N0g5WVlVSzhCczFLNHR0SUw5UUcwWjhnV3YyNE05c09BZzBnbDdRdnA4V05SUm1EYTFhNlE,English,,5,2016-08-06,Alibakhsi1396 محمد بخشی,,ok,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHJzZlZ6bGJSLXVCYmN1NHZ2VzN1dHZrOGhRMkFoMjZkX2xsbmpCOE5iODFIV0xoSFpOV0c2VDc3VWNieXk2b1Z6U1B0VUw0YTkxaUZiMFE,English,,5,2016-08-06,A Google User,,the best in entertainment for the money,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzB5eXhFbURMNlpENlR4RTd1d3hzTlFWd0FpYUp1TlNfUzhDZ3lpRF9QUVgyaU45bUNILS1VNmxHNUZCdDh1TTBZVHBhbDRWNzJVVkNncGc,English,,5,2016-08-06,shamiran shamoon,,samira12,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR21HSzdvX2Jab3VxR1M1b0lMbHpXNTF3MmFjcW5tSU5WaFZSaHFfSlhJM2NYTGhxemhFS2YwWmFsUVJ2cHRzaVpiM0JrQ1lXaGZVOWd3S1E,English,,5,2016-08-06,Steve Carroll,Chrome Cast \u0026amp; Google Cast,this is a great product—5 stars! it turned my tv into a smart tv. it had problems for a few weeks in july but it is working flawlessly now. i tried it and liked it so much that i got one for my mom too. $35 very well spent i ve told all my friends and family about it.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzdOV1lWR0xlY1RaUXJIa2pWXzItcExFQjJlbHhJVUthZUVsVFZfTTVYc3oxcE5YY1F3cHlhNWVqV1ctSG0xeThaTVNGNVRpSXUxd3kwSGc,English,,3,2016-08-06,Kristopher Duenas,Screen cast oftenly disconnected to my device.,why be google cast oftenly disconnect if used the screen cast option and my tablet suddenly restart after the disconnection? please fix this immediately. thank you.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVoxbVVtbGgwVHR6RTVOYV8xVGU5cFpBanRaOTRrSFJ2QUZXR0hSMGhCcGdTZlI5RlZod1N5Sk1CVWVMSW1SVWo4VFVwWHlaQUtjYXBWYWc,English,,5,2016-08-05,Luis Garcia,Last time for Mookie just keep,her away for some time she need to change ok,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUNKS3ctVVNGb0ttTVJQcEhmNFBTa1ZnVTh5cHRTb21lSUlGTF9KOHJ0VnJPTGlVQnpUUG1BSnB0aHVpNUlHa0tBRU5KNEFIbW9kdEtaQVE,English,,1,2016-08-05,Shawn Hood,Cannot use without internet connection,great functionality but limit by google to require internet. as a portable device to use anywhere it would have be great e.g. in hotel at relative house without internet in remote location etc,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGNlTjRsWjZVLXplejVudlJnVEl0M1V1Nm5DZFJLelBWTXdjcDJ2MUVFN3NHbWNjaVMwLTFQaUdfTnFxTFd6clNtazZ3SF9OeUxUVHVVNmc,English,,5,2016-08-05,Rajat Singhal,Totally love it.,google cast and chromescast be a revolutionary product. they have bring entertainment in my home to next level. i love to cast pic video in my mobile to my lead tv. i be also able to give presentation easily. seamless opportunities. @google pls keep it simple and do not mess up with this and device. ;,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmYySVFqSUxnb25Ha0Z5M0I4djRKUERjNXItT25CWjVYd3ZDcXRIdjNlWlVkWm5HaGpfaWk1OVFudnR4VFpLanZod2NpTE5iRjFsNE5Md3c,English,,5,2016-08-05,Grace Okech,,the best make lt easy to watch utube love it.love it . love it.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjJXejNrcXJCREVwWW51eGZPYnNHZDJ4VFVVcEVkSXFNV2JBRGkyVks2LWJzczd5a0xFWG9hT0hGWmdLOUZGcjltZlJENjRsNHducUNuUHc,English,,2,2016-08-05,Giammarco Valenti,It doesn't work,it simply doesn t work. i don t know why it cannot connect with the chromecast device. the only feature that device have be to make me angry.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2VaYjlCdWhiWFhwbVRBZnh3WU9SSFlucnZaS1hxY2UtWXdDM002X01TbThhelpHZEVBdHFIRXhEOThZTFJTOXkxUFZVWEt0clpiajQyVEE,English,,5,2016-08-05,Ron Little,doesn't work with YouTube audio????  really,this thing have real potential but it doesn t work with google own s like youtube or youtube red . that s strange. i guess i ll just root it to suit my needs. they be to slow. hurry google a big guy be come with thing you have never seen. laugh out loud,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGp4Zk9qVFc0V1pkR2t4SEF2YzV3aTBVT245cWxVYnF3cFlXQkwwUnpkR3RLYmtNa1NkeEQ1dmtodWxYQmFPUzR5RVR3MUoybEZsYW9CSHc,English,,1,2016-08-05,Ryan Urbanec,"Unorganized, subpar compared to apple tv and I hate apple",be very unorganized need to have a tv menu for content off of mobile device like le tv. glitch when try to cast off some s the show or movie work great in but will not cast. need more free content why try to charge for so much again compare to your competitor le this be a sub par device!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTljZ09OM3BMUl9fdXVjekNwaUp4aUw4NUJTSHBINzkzbXdYaHF1WmtqZEgzTnR2dTVMb1dJUThuRldaVmhWMXltQk1Mc1hscUhQSGZreFE,English,,1,2016-08-05,Micah Barkley,What waste of money,it barely even work,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmFUcXRYM2RGLXNHd3duUFotZU02MFExLUZHeUlLV2VHZV91UVNCQkgyYktmd3BEaVFGNTZSMDcwbVFjREo4SlJfTW0zd3VLZTRkWE1KdHc,English,,4,2016-08-05,Debbie Hatten,When it works it's great!,for some mysterious reason the device i want doesn t show up and then i have to uninstall chromecast or netflix or both over and over until finally i get the device name i want to use. very frustrating.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0RTd21yMno1b1dBUm43U3l4aUNzc3pNdUpNR0JPX2hESnZFbXd3MG9sRGJqdURaTUdCX0ZoNC1RUzd1UW03UnFtdElNa0V0OThuWWNkOWc,English,,2,2016-08-05,ORALIA VELA,Tabet cast or mirror,wont let me mirror my tablet,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3JrSEZPUXFoOG1yVnhadjB4dGpBYkVoejhtdGZBRWZVd3AxS3ZVNXZfTUhITEpJeExZQnlYbE5UV2JDUUV6Q1ZmWDJpNDgxa0REaGFDbFE,English,,5,2016-08-05,dom Hall,Great,i love to watch anime on my tv! !!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzgyUkdtdTkyUnZ1QjNmSWwtTFJxQ1NBNC13VHFfMGdWd2txZDJuYnc1eXBQb0pYN1pjTVdZUnBUNTU1YzJlWW1XMGZ2TElzX1ZqeXM4MlE,English,,1,2016-08-05,John Poffenberger,Keeps knocking my tablet off,we keep try to watch video then we get knock off very frustrating i have a top of the line router with 100m service there should be no excuse for that to constantly hen.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE5nYi1Ud0x0ZTlLTjMzSlVWZ3JhaVp0dXFaSVZBV1ZOZDBZYXl2OXJXY2JLY2JwdTk0Ry1Sa0ktUU9wRmhnN0piTE42azJGel9BRkpRMVE,English,,3,2016-08-05,Everyday_ Photosandmusic,No title but...,it s not let me do anything anymore.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVl6d092Q0FYbE1fQllETHgyR2VuVkRKSWh6SUxoVDJ1SHdHZ0JVWW50bzFDWExJZlBBaHBwempVMG9Wb1FUTldVaVlZeUEza1E4T2RjbHc,English,,4,2016-08-05,Romano Canevari,Casting the bbc,why do it come up with an error msg when try to cast from the bbc iplayer? no problem with youtube or filmon.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjdZcWd5am9NSGhqVXNuLTJzaW1DNmFTMDlvb0l5NDlOZkpLUkhPMjItM2ZXZzJnQnFqbGFwVXF4UjhYRnJYTVVaaVhIQkk5RW13aEl0cEE,English,,2,2016-08-05,Nicole Walker,Does not work on my device,it work great on all of my other mobilize device but it just stop work on my galaxy 6 edge. it act like it be ready to cast and even display to the tv but give an error on my mobile that it can detect a device????? this need to be fixed.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjdicDVjNU9SOVBoTjVsTGFSOVdQZ05UOGNEODc5bHExOGtseGhJSlBVLXp4UlFLR1R6NWhjTzdLUFcxd0lFU3JleDFnUnhhMGd0TWlsS1E,English,,5,2016-08-05,Adrian Novella,,good,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXNNZ0QzNjZRUjdMOTAzX2lFZktoczl3UjZQd1ZpdUw0UzRfejIxcDRQTll2NUJCWWZWR3FoNXpQQjlldy1lRldWemVHNWpJVDNvOXNsUWc,English,,5,2016-08-05,Junior K,U dae 69th but it,so wussupwith,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRU56blVEQWJVRDE2emtqejVIQmFjT0NUOHVUaGNQSHUtekl6WDczLUZ3Y0J3Y0EzdUZRUzdNMmRWQUhOdExCaWRvckk2eUZVakpTOFp0YWc,English,,3,2016-08-05,Shaqra 7elwa,AAQ,this very good,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRk5qWWJqNlo4bk11cFVPUjgtWEFiZVB6MjY2X1hMRVBRVDRKaDhXNEI1NGxZR0gzVXpKaTQtOFRFbWVzOUhrME1jb2RkRDVOalY1Ny1aUVE,English,,1,2016-08-05,Brittne Ortega,Won't stay connected.,i have used my chrome cast for awhile now but within minute of connect it say cast screen have stopped. it s not too often i can use it anymore. i used this for all my tv view pleasure. please help me fix it.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSG5NNG1jMUQ2TTJVQXF6c2ZJMkVUSzVnWE13bW5sekhSTzVtblR5VFgteUlaaGNZcG90V1ZEVjNrZW9YdUZaeTNUWmViQ09ZQUJwZjFEN2c,English,,5,2016-08-05,LAWRENCE HA,,movie companion,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRi1UbVh2N0xpYjdDZkFtNXdIMEY3SmRfLUxOLVE0QnBzdUxOUktFZjRDZ2g3aUNYU1ZGVUxjYXRhV0lBNHRvRE45ZW5EWFVxVm1jMDNaQkE,English,,1,2016-08-04,A Google User,Doesn't work,win t connect to latest version if air server which support .,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRko3UjVtcjVOV1RjajRRXy1DamxLemd5b1h1aVlROGVlaW45ZUxzUGRyN1d3dHJiVkE1TnZQOURpNXk0bXdZNEZYTjdFZ0x6dFotdUl3S2c,English,,5,2016-08-04,Hiram Lo,Amazing,mirror anything on your cellular device to the big screen with no complication great work!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkRaZU9Da0VIQ0c5ck1ZT0Q0WVZVWDZNMjA0c3NDYk9jbXZiekVWcC1BOTRScVRPUVpkV1JIZFNVUlI4NzE2OHNiWHc3M09BcmM5NGFjMWc,English,,3,2016-08-04,Benn Uchiha,Its good.,but please add a way to use audio on your phone while cast on screen.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWtSTTl6WWtUNERPdkZReVNBRklhX1A4WTM4ZVhVbEdKdXhmT2RwanFHSUxZVExmZ1NJWWtaOS1xSjlqZnVyUTRlZGxaTTFFU0NGa2tEb3c,English,,3,2016-08-04,syed Hussain ahmed zaidi,Need a lot of improvement.,great creative device but need a lot of improvement as sometimes cannot connect to wifi and doesn t show available wifi. please provide some update,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXBINkRKNElQVGhmYW9KaHk5OS1abzRkVHhLa3dVbTY5VWdaMnE0OHNQQzlJMlhGa3hjSlpOaEtidHZZSmctOW1fVFZ3S0NSWmo1QTA0X2c,English,,1,2016-08-04,Catherine Lennon,Won't work,win t pick up my device ever since i upgrade to a samsung s7.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRk1uTWFTVnVkbENVaTRKQWozRXlyb2R2dnZpSFNYZzN4dVZhbjRPUG51ODI1STNHZEtiVWhHZmR1dEp4QWlFWk9aem9sanp2TGNEZWNVekE,English,,1,2016-08-04,balaji ambati,Very buggy,it have just one job to do and it struggle to connect. once connect it s all good,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjVrbTg2Sk8tQzFMS2pCcl83WGxWQW5iVXBGelpFTWFaYzMzeXdJQzNkbzctRXRzSFJGRUZxNnExSEdNZ3o2UTV2bDVpM3Y5em56aXpjcEE,English,,2,2016-08-04,Milux Nixon,Fix this crap,stick on connect to chrome cast so i can t set it up. even on new phone that haven t be modified.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjRMeWZ2V19KaGVSLXFLbkw2dkl6UGpsdWthandqSF82ZV94dXM1TTBNZG1LY1pCcTY1eFhEcnd3M0pGeG9NdTdFbnVZdkpUVTYySjFId1E,English,,2,2016-08-04,myker rice,Chromecast Offline Please,i want chromecast to be fully functional offline,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmpiTGVRTmY3UHNvbmUxZ1gzS0VyS2hPWnoxanlZZHFBSHlaZWRtempuRTkzalVxaVk1NnVvdkJ0STFrYWZtMUkxVnYzdVlsMnZIcE50bWc,English,,2,2016-08-04,Lorraine Mazzocchi,Used to love this!,about a month ago i start have issue with my chromecast connecting. i have 2 of the first generation chromecast and never have a problem. now i can t cast my screen at all they don t even show on my computer anymore. netflix seem to work almost all the time as do shomi but youtube be hit and miss. what hen i ve try factory reset go through all the troubleshooting advice and no luck. fix whatever you do to it so i can love it again!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnRoV0hyTHUtWUNCZGFjM2gxVm5jN3lENXJwM0RhOVdlVzI5RV9zQ193bTFwUnplMU9GMVFvZmJBMlNSSC1oOU1lM2xXbGVnQ1R3OTQtbkE,English,,5,2016-08-04,Tom Tessmer,TOM \u0026amp; DEBIE TESSMER,buy for wife,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2VCOHEycm9uZ1V5SmNZclJQZkV3cV81bldmT0YyNVV1OEtQeWo1a1Z5VnMtZC1heUlHOS11T0F4MndUTVE2Sk41VDNZMm8zX0NXMUJXeFE,English,,1,2016-08-04,Billy Robbins,Entering PIN each time on home units BLOWS,this recent update reverse the improvement to remember your home device and now require pin entry once again be a huge drawback. sadness.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2ZBMDI2eEQ0c0NKOEIzMXoteVkwekhfaWJxelVuM0pzZUhFdlJsR3pKdEl6YUlfU2EwazJucUpvWUxXWGdjWUllSzlGVDBHWUNHY2xHeVE,English,,2,2016-08-04,Lee Woods,Multi Room  Play Support for Chromecast Audio and a Live TV Guide for installed apps,please add functionality to the . i would suggest add the available s install on the nexus player or mobile device as available to choose within the . also i suggest create a digital tv guide that would work on both android tv box and other android device like google nexus phones. the idea would be to let user see what kind of programming be available in video s make by the like of hbo netflix playstation vue and espn without have to open up each individually,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVJQQjQ3MEZDSWVnaENNN09xN0RLejVqOGhucXJLRGw5NDk4dGV1S3hSU2dXNG9kSEZ6OGV6LVkyM081bFNfbzNrSkFGa2JQQTRIMVZvdHc,English,,4,2016-08-04,Jason Vculek,Google Support is AWESOME!,cast to tv wouldn t work after update but google s support help get it go again! thank you!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1IxT2R1aTdMaVJXekg2a0gxTXFjSWhiZXg1TGtTQzREQm4wd1I3c09tbEVUMVdndDBzZEx1VXlsX1pReUMyRDRSSWZpa2tNR0kySUJHcHc,English,,5,2016-08-04,Paula Davis,Works perfect with my Samsung,i originally buy one for my daughter. then i end get one for my son and my boyfriend video crazy . casting from my old phone be horrible. however work perfectly with my samsung.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVF2LWJwRTdtWWJlekFIV2xoQ1RQUmFKLVFWQ01Tc3RubF9uSGQtTEUzSENwQ3pmOU5ld0VjZXpDcXhZUFJvVC1NSDg2MnNDNFJnbnA4cFE,English,,5,2016-08-04,Ahbab Murtoza,Love it,work perfectly smooth,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTVfMEVpV3RFYjNyNG1KeWwzZjg0a2hFUENzNjFwMHlPX241Q3c5dXJYV2Q3QlU5MjVjdlYwS0stVlBrYmpXTEtyWWlUNWk1NWhIV19teXc,English,,5,2016-08-03,Antawn Colon Velez,Google Cast 😀😀😀😀,best apk ever! i wont give up with the apk!!!🙌🙌,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlpBNFZROUlmaHpvemVVQ3hZZGFaeTJ3MnZqNXhZWmpBSl9qME1KQ2JUMVpteVo4RHVRRkNoX3dUanBfOFhXUGJ3b2V3R0kwM3pWU1hQSlE,English,,5,2016-08-03,Nelson Gentry78,Power,sartz,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDBob2FLY2xLSHhGNW10MzEycHFnTm9WZGVzeEt6eTMwUkxUYTZIcWFpdXVqZnd3YWRKRlZEbGJUUWpOVktrMTMtemViY3JLbWpUa3pWYkE,English,,3,2016-08-03,Keith Jones,JUST ONE ISSUE,i like it for netflix however it go out almost every other day and i can t connect to the tv. so i have to remove it and install it again. it work well after i do that. it s just frustrating but overall it s a good fit for me.,,
